protein_id,genes,time,fraction,intensity
Q91ZN5,Slc35b2,30min,1,9300436.999999998
Q91ZR1,Rab4b,30min,1,2184959.0
Q91ZV0,Mia2,30min,1,471291.0
Q91ZX7,Lrp1,30min,1,874003.9999999963
Q921E2,Rab31,30min,1,984333.5
Q921L3,Tmco1,30min,1,5746740.0
Q921M4,Golga2,30min,1,421244.0
Q921T2,Tor1aip1,30min,1,7851630.0
Q921V5,Mgat2,30min,1,8833347.999999998
Q922F4,Tubb6,30min,1,3598228.9999999925
Q922J9,Far1,30min,1,252719.0
Q922Q1,Mtarc2,30min,1,11466409.999999998
Q922Q8,Lrrc59,30min,1,2655785.0000000037
Q924N4,Slc12a6,30min,1,214362.0
Q924Z4,Cers2,30min,1,1316740.0000000037
Q99104,Myo5a,30min,1,804848.0
Q99J23,Ghdc,30min,1,111650.0
Q99JB2,Stoml2,30min,1,514056.0
Q99JI6,Rap1b,30min,1,39082665.0
Q99JR1,Sfxn1,30min,1,4639450.0
Q99JX3,Gorasp2,30min,1,1597689.9999999995
Q99JY0,Hadhb,30min,1,583561.0
Q99JY4,Trabd,30min,1,197620.99999999907
Q99JY9,Actr3,30min,1,1719235.0
Q99KF1,Tmed9,30min,1,31019449.999999993
Q99KI3,Emc3,30min,1,534202.0000000005
Q99KJ8,Dctn2,30min,1,509814.0
Q99KW9,Itfg1,30min,1,405773.0
Q99L04,Dhrs1,30min,1,310266.0
Q99LM2,Cdk5rap3,30min,1,150564.0
Q99LR1,Abhd12,30min,1,5366565.70000001
Q99LV7,Pigx,30min,1,589293.9999999998
Q99MR3,Slc12a9,30min,1,194662.99999999953
Q99N16,Cyp4f3,30min,1,416230.0
Q99P91,Gpnmb,30min,1,7390972.666666672
Q99PL5,Rrbp1,30min,1,2710260.0
Q99PV0,Prpf8,30min,1,87585.30000000028
Q9BCZ4,Selenos,30min,1,713792.0000000002
Q9CPP0,Npm3,30min,1,319168.99999999994
Q9CPQ8,Atp5mg,30min,1,4161565.0
Q9CPR4,Rpl17,30min,1,2231846.0000000037
Q9CPR7,Sike1,30min,1,679835.0000000002
Q9CQ88,Tspan31,30min,1,747195.9999999991
Q9CQB5,Cisd2,30min,1,5216154.499999998
Q9CQE7,Ergic3,30min,1,557685.0
Q9CQQ7,Atp5pb,30min,1,14194505.00000003
Q9CQU3,Rer1,30min,1,2498009.9999999995
Q9CQW2,Arl8b,30min,1,30740099.999999996
Q9CQY5,Magt1,30min,1,28116740.0
Q9CQZ0,Ormdl2,30min,1,793705.9999999999
Q9CR51,Atp6v1g1,30min,1,442939.99999999994
Q9CR57,Rpl14,30min,1,4121740.0
Q9CR60,Golt1b,30min,1,2301276.0
Q9CR62,Slc25a11,30min,1,321812.99999999907
Q9CR64,Tmem167a,30min,1,601102.0
Q9CR67,Tmem33,30min,1,979112.4999999995
Q9CRA9,Fgfr1op2,30min,1,1570640.0000000002
Q9CRB9,Chchd3,30min,1,642798.9999999998
Q9CRD2,Emc2,30min,1,15158249.999999998
Q9CRG1,Tm7sf3,30min,1,1008639.0
Q9CRY7,Gdpd1,30min,1,108533.00000000006
Q9CTG6,Atp13a2,30min,1,868903.0
Q9CVB6,Arpc2,30min,1,2473200.0
Q9CWU2,Zdhhc13,30min,1,614078.0
Q9CWZ7,Napg,30min,1,5867180.000000001
Q9CX30,Yif1b,30min,1,239387.00000000012
Q9CX56,Psmd8,30min,1,250047.0
Q9CXE7,Tmed5,30min,1,54582859.99999997
Q9CXT7,Tmem192,30min,1,2287942.9999999995
Q9CXW4,Rpl11,30min,1,510515.5
Q9CXY9,Pigk,30min,1,12784349.999999998
Q9CY27,Tecr,30min,1,6075990.0
Q9CY50,Ssr1,30min,1,12448630.0
Q9CYH2,Prxl2a,30min,1,199669.0
Q9CYL5,Glipr2,30min,1,4317288.0
Q9CYN2,Spcs2,30min,1,12255669.999999996
Q9CYN9,Atp6ap2,30min,1,564282.5
Q9CZ13,Uqcrc1,30min,1,8314059.999999998
Q9CZE3,Rab32,30min,1,3523845.9999999963
Q9CZM2,Rpl15,30min,1,5448278.00000003
Q9CZV8,Fbxl20,30min,1,277533.9999999999
Q9CZX7,Pip4p2,30min,1,4149120.0
Q9CZX8,Rps19,30min,1,841616.0
Q9CZX9,Emc4,30min,1,1674764.9999999995
Q9D023,Mpc2,30min,1,319099.99999999953
Q9D024,Ccdc47,30min,1,4526110.0
Q9D0F3,Lman1,30min,1,41739600.0
Q9D0L7,Armc10,30min,1,1097760.0
Q9D0M3,Cyc1,30min,1,7835959.999999998
Q9D162,Ccdc167,30min,1,281778.0
Q9D172,Gatd3,30min,1,270034.0
Q9D1D4,Tmed10,30min,1,49671720.0
Q9D1G1,Rab1b,30min,1,10712713.000000007
Q9D1K2,Atp6v1f,30min,1,1699719.9999999995
Q9D1L0,Chchd2,30min,1,122763.99999999997
Q9D1M7,Fkbp11,30min,1,9358580.000000004
Q9D1Q4,Dpm3,30min,1,1730770.0
Q9D1Q6,Erp44,30min,1,76392.0
Q9D1R9,Rpl34,30min,1,1664650.0
Q9D289,Trappc6b,30min,1,222141.0
Q9D2V8,Mfsd10,30min,1,395757.0
Q9D379,Ephx1,30min,1,1025160.0
Q9D3P8,Plgrkt,30min,1,1977410.0
Q9D659,Vsir,30min,1,5832339.999999996
Q9D6J6,Ndufv2,30min,1,259546.99999999994
Q9D6K5,Synj2bp,30min,1,286443.0
Q9D6U8,Fam162a,30min,1,333721.99999999994
Q9D710,Tmx2,30min,1,7002530.0
Q9D771,Pacc1,30min,1,558906.0
Q9D855,Uqcrb,30min,1,7370619.999999998
Q9D880,Timm50,30min,1,480841.0
Q9D898,Arpc5l,30min,1,198705.0
Q9D8E6,Rpl4,30min,1,3146660.0
Q9D8N0,Eef1g,30min,1,70477.20000000112
Q9D8T0,Fam3a,30min,1,2809965.999999998
Q9D8V0,Hm13,30min,1,5097841.000000001
Q9D8V7,Sec11c,30min,1,8058941.0
Q9DAS9,Gng12,30min,1,7293781.0
Q9DB05,Napa,30min,1,17520370.0
Q9DB20,Atp5po,30min,1,11137760.000000015
Q9DB73,Cyb5r1,30min,1,1590354.999999999
Q9DB77,Uqcrc2,30min,1,13974049.999999998
Q9DBG3,Ap2b1,30min,1,1834140.0
Q9DBG6,Rpn2,30min,1,49684575.0
Q9DBH5,Lman2,30min,1,17418839.999999993
Q9DBJ1,Pgam1,30min,1,884643.0
Q9DC11,Plxdc2,30min,1,1098149.9999999998
Q9DC16,Ergic1,30min,1,3454204.999999999
Q9DC37,Mfsd1,30min,1,1473795.4999999995
Q9DC69,Ndufa9,30min,1,1570584.9999999998
Q9DCF9,Ssr3,30min,1,7258580.0
Q9DCH4,Eif3f,30min,1,433274.99999999953
Q9DCI3,Stard3nl,30min,1,263649.0
Q9DCN2,Cyb5r3,30min,1,65294000.0
Q9DCX2,Atp5pd,30min,1,13846704.999999985
Q9EP69,Sacm1l,30min,1,1714310.0
Q9EP72,Emc7,30min,1,3505740.0
Q9EP73,Cd274,30min,1,2097473.0
Q9EP89,Lactb,30min,1,7913289.999999996
Q9EPE9,Atp13a1,30min,1,11553259.999999998
Q9EPS3,Glce,30min,1,360558.6000000003
Q9EQ06,Hsd17b11,30min,1,1706253.0
Q9EQK5,Mvp,30min,1,4965260.00000003
Q9EQQ2,Yipf5,30min,1,3203442.999999999
Q9EQU3,Tlr9,30min,1,889178.0000000005
Q9ER00,Stx12,30min,1,9111600.0
Q9ERG0,Lima1,30min,1,691983.0
Q9ERI6,Rdh14,30min,1,177342.0
Q9ERN0,Scamp2,30min,1,2666406.9999999963
Q9ERS2,Ndufa13,30min,1,2530464.0
Q9ET01,Pygl,30min,1,834876.0
Q9ET30,Tm9sf3,30min,1,7548260.000000004
Q9JHF5,Tcirg1,30min,1,914832.0
Q9JHJ0,Tmod3,30min,1,6699500.000000004
Q9JI99,Sgpp1,30min,1,4784455.0
Q9JIS8,Slc12a4,30min,1,219209.99999999977
Q9JIW9,Ralb,30min,1,15466040.0
Q9JJ00,Plscr1,30min,1,2193303.0
Q9JJ28,Flii,30min,1,291667.0
Q9JJF9,Sppl2a,30min,1,340811.00000000023
Q9JJX6,P2rx4,30min,1,15399350.999999996
Q9JJZ2,Tuba8,30min,1,609078.0
Q9JKF1,Iqgap1,30min,1,1749801.0
Q9JKF4,Clec6a,30min,1,5418270.0
Q9JKN1,Slc30a7,30min,1,2852169.999999999
Q9JKR6,Hyou1,30min,1,367321.0
Q9JKW0,Arl6ip1,30min,1,755203.9999999991
Q9JL26,Fmnl1,30min,1,1156816.0
Q9JLJ5,Elovl1,30min,1,1943319.999999999
Q9JM76,Arpc3,30min,1,4529379.999999998
Q9QUI0,Rhoa,30min,1,17252479.999999993
Q9QWL7,Krt17,30min,1,4401210.0
Q9QXB9,Drg2,30min,1,377455.99999999994
Q9QXH4,Itgax,30min,1,18362479.999999993
Q9QXS1,Plec,30min,1,2829596.0
Q9QXX4,Slc25a13,30min,1,1250634.9999999995
Q9QXY9,Pex3,30min,1,429374.00000000023
Q9QY76,Vapb,30min,1,20780980.0
Q9QYF1,Rdh11,30min,1,764363.9999999991
Q9QYJ0,Dnaja2,30min,1,472815.0
Q9QZ15,Clec4a,30min,1,651992.0
Q9QZC2,Plxnc1,30min,1,235766.0
Q9QZW0,Atp11c,30min,1,798958.9999999995
Q9R0A0,Pex14,30min,1,1008460.0000000009
Q9R0E1,Plod3,30min,1,198850.99999999907
Q9R0P6,Sec11a,30min,1,12434369.999999998
Q9R0Q3,Tmed2,30min,1,5669660.0
Q9R112,Sqor,30min,1,647195.9999999981
Q9R1C6,Dgke,30min,1,178590.0
Q9R1Q9,Atp6ap1,30min,1,438896.0
Q9R233,Tapbp,30min,1,21226800.0
Q9WTI7,Myo1c,30min,1,3937030.000000011
Q9WTK3,Gpaa1,30min,1,4853597.999999998
Q9WTM5,Ruvbl2,30min,1,354082.99999999814
Q9WTR1,Trpv2,30min,1,5288770.0
Q9WTX5,Skp1,30min,1,1106373.0
Q9WU81,Slc37a2,30min,1,2107429.999999999
Q9WUD1,Stub1,30min,1,896135.9999999998
Q9WUH1,Tmem115,30min,1,444182.9999999999
Q9WUL5,Pdcd1lg2,30min,1,2430990.0
Q9WUQ2,Preb,30min,1,886997.0
Q9WV32,Arpc1b,30min,1,7776242.499999996
Q9WV54,Asah1,30min,1,2032717.0
Q9WV55,Vapa,30min,1,14335393.5
Q9WVD4,Clcn5,30min,1,571813.0
Q9Z0M5,Lipa,30min,1,1768681.5
Q9Z0M6,Adgre5,30min,1,7313619.999999998
Q9Z0R9,Fads2,30min,1,718960.3000000003
Q9Z0X1,Aifm1,30min,1,978640.0000000005
Q9Z1A1,Tfg,30min,1,665310.0
Q9Z1G3,Atp6v1c1,30min,1,1722777.0
Q9Z1M0,P2rx7,30min,1,1320769.999999999
Q9Z204,Hnrnpc,30min,1,314104.0
Q9Z2U0,Psma7,30min,1,192081.0
Q9Z2X1,Hnrnpf,30min,1,1742320.0
Q9Z329,Itpr2,30min,1,2882560.000000002
A0A0B4J1G0,Fcgr4,30min,2,7162160.222222221
A0A140LIF8,Irgm2,30min,2,817561.111111111
A0A1L1SSC7,Ttc13,30min,2,667006.2222222221
A0A286YCV9,Kif13b,30min,2,1063575.5555555555
A0A286YCX6,Trappc8,30min,2,11654820.0
A0A494BB10,Asdurf,30min,2,162178.88888888888
A0A7N9VSG0,Afg2b,30min,2,954506.222222222
A1L314,Mpeg1,30min,2,62082488.88888888
A2A5R2,Arfgef2,30min,2,4689613.2
A2A9C3,Szt2,30min,2,76275.77777777777
A2ABV5,Med14,30min,2,677948.8888888888
A2ADA5,Pusl1,30min,2,161394.44444444444
A2AF47,Dock11,30min,2,4839348.333333333
A2AGH6,Med12,30min,2,1389407.7777777775
A2AGT5,Ckap5,30min,2,8627168.888888888
A2AIV8,Card9,30min,2,5253459.333333333
A2AJ15,Man1b1,30min,2,4465376.666666666
A2AJ72,Fubp3,30min,2,87177.33333333333
A2AJ88,Pnpla7,30min,2,4738142.222222222
A2AJI0,Map7d1,30min,2,1281052.5555555553
A2AJQ3,Dpy19l4,30min,2,2315710.0
A2AJT4,Pnisr,30min,2,56400.55555555555
A2AN08,Ubr4,30min,2,16802022.222222216
A2APV2,Fmnl2,30min,2,4912539.999999999
A2AWA9,Rabgap1,30min,2,4949350.666666666
A2BDX3,Mocs3,30min,2,93975417.77777776
A2BE28,Las1l,30min,2,2207180.444444444
A2BH40,Arid1a,30min,2,1355743.3333333333
A6H5Z3,Exoc6b,30min,2,1855976.222222222
A6H8H2,Dennd4c,30min,2,1145486.6666666665
A9XX86,Mgl2,30min,2,92195503.33333333
B1ART1,Vps13d,30min,2,1347338.8888888888
B1AUN2,Eif2b3,30min,2,137863.3333333333
B1AVH7,Tbc1d2,30min,2,5749301.11111111
B1AVZ0,Uprt,30min,2,5585748.888888888
B1AY13,Usp24,30min,2,418465.5555555555
B1AZI6,Thoc2,30min,2,11107802.222222222
B2RQC6,Cad,30min,2,5782451.11111111
B2RUP2,Unc13d,30min,2,2365726.555555555
B2RXC1,Trappc11,30min,2,5152298.222222222
B2RXR6,Ankrd44,30min,2,8056829.555555555
B2RXS4,Plxnb2,30min,2,54403.666666666664
B2RY04,Dock5,30min,2,3328013.777777777
B9EJ54,Nup205,30min,2,3499532.0
B9EJ86,Osbpl8,30min,2,19507567.777777776
B9EKI3,Tmf1,30min,2,647133.3333333333
D3YXK2,Safb,30min,2,1639417.7777777775
D3YZZ5,Tmed7,30min,2,48882478.33333333
D3Z0M9,Ddx23,30min,2,1623815.5555555555
D3Z286,Tmppe,30min,2,7692879.333333333
D3Z2H9,Tpm3-rs7,30min,2,7960634.333333332
D4AFX7,Dnajc13,30min,2,49410186.66666666
E0CZ22,Mroh1,30min,2,13687073.333333332
E2JF22,Piezo1,30min,2,2002062.6888888886
E9PVA8,Gcn1,30min,2,14397134.444444444
E9PVZ8,Golgb1,30min,2,79341011.99999999
E9PWG6,Ncapg,30min,2,1921671.111111111
E9PYK3,Parp4,30min,2,2060495.5555555553
E9Q0F0,Krt78,30min,2,10282718.888888886
E9Q137,Tex264,30min,2,16841055.555555552
E9Q2E4,Hectd4,30min,2,2789180.0
E9Q2M9,Wdfy4,30min,2,35618080.0
E9Q368,Tarbp1,30min,2,538615.2222222222
E9Q3L2,Pi4ka,30min,2,6230346.666666666
E9Q411,Nbas,30min,2,10043488.0
E9Q4N7,Arid1b,30min,2,143570.0
E9Q512,Trip11,30min,2,25854846.666666664
E9Q555,Rnf213,30min,2,5853813.333333333
E9Q634,Myo1e,30min,2,24395264.44444444
E9Q6P5,Ttc7b,30min,2,334140.0
E9Q6R7,Utrn,30min,2,720659.111111111
E9Q7E2,Arid2,30min,2,1696750.6666666665
E9Q7G0,Numa1,30min,2,87264144.44444443
E9Q8I7,Nfxl1,30min,2,1821580.7111111109
E9QAE3,Btaf1,30min,2,2342792.8888888885
E9QAM5,Helz2,30min,2,1131185.5555555555
E9QAP7,Taf4,30min,2,3349672.222222222
F6ZDS4,Tpr,30min,2,62040228.33333333
F8VQ05,Fryl,30min,2,11926142.22222222
F8VQ94,Pira2,30min,2,5180369.222222222
F8VQC1,Srp72,30min,2,14775662.777777774
G3X8X0,Dhx16,30min,2,144480.55555555553
G3X972,Sec24c,30min,2,862000.8888888888
G3X9B1,Heatr1,30min,2,957991.111111111
G3X9F6,Sh3tc1,30min,2,564582.2222222221
G3X9K3,Arfgef1,30min,2,3778273.4444444445
G5E829,Atp2b1,30min,2,92482997.77777776
G5E870,Trip12,30min,2,3427003.333333333
G5E8V9,Arfip1,30min,2,2326906.6666666665
J3QMC5,Mdn1,30min,2,1637121.111111111
O08528,Hk2,30min,2,11874440.0
O08529,Capn2,30min,2,1886964.4444444443
O08539,Bin1,30min,2,1533188.8888888885
O08547,Sec22b,30min,2,52894999.666666664
O08553,Dpysl2,30min,2,19167057.777777776
O08579,Emd,30min,2,2471696.6666666665
O08583,Alyref,30min,2,9140941.11111111
O08585,Clta,30min,2,332022544.44444436
O08599,Stxbp1,30min,2,188501.11111111107
O08605,Mknk1,30min,2,78917.33333333333
O08664,Bcl7c,30min,2,1783180.0
O08692,Ngp,30min,2,3287912.444444444
O08734,Bak1,30min,2,2049873.333333333
O08739,Ampd3,30min,2,207437.77777777775
O08749,Dld,30min,2,12368181.11111111
O08788,Dctn1,30min,2,36313124.44444444
O08795,Prkcsh,30min,2,3025804.444444444
O08807,Prdx4,30min,2,668133.111111111
O08808,Diaph1,30min,2,5648786.666666666
O08810,Eftud2,30min,2,15803975.0
O08832,Galnt4,30min,2,4551529.777777777
O08908,Pik3r2,30min,2,101042.2222222222
O08912,Galnt1,30min,2,111447044.44444443
O08983,Hps1,30min,2,443228.8888888888
O08992,Sdcbp,30min,2,12042488.888888888
O09005,Degs1,30min,2,40257859.44444444
O09044,Snap23,30min,2,16030335.722222222
O09047,C3ar1,30min,2,2050237.7777777775
O09061,Psmb1,30min,2,495804.4444444444
O09106,Hdac1,30min,2,6849479.999999999
O09117,Sypl1,30min,2,23642685.55555555
O09126,Sema4d,30min,2,4362612.088888888
O09159,Man2b1,30min,2,792760.6666666666
O09167,Rpl21,30min,2,46449890.555555545
O09172,Gclm,30min,2,682782.2222222221
O35074,Ptgis,30min,2,2489433.111111111
O35075,Vps26c,30min,2,4238641.111111111
O35083,Agpat1,30min,2,10014375.555555552
O35114,Scarb2,30min,2,93440045.55555555
O35127,Grcc10,30min,2,204216.2222222222
O35129,Phb2,30min,2,40748427.777777776
O35143,Atp5if1,30min,2,1689635.333333333
O35166,Gosr2,30min,2,8270112.999999999
O35218,Cpsf2,30min,2,1666283.333333333
O35226,Psmd4,30min,2,25762713.33333333
O35250,Exoc7,30min,2,10553086.666666666
O35286,Dhx15,30min,2,11670928.888888888
O35295,Purb,30min,2,3267957.7777777775
O35309,Nmi,30min,2,466691.11111111107
O35326,Srsf5,30min,2,168766.66666666666
O35343,Kpna4,30min,2,985784.222222222
O35345,Kpna6,30min,2,536511.3333333333
O35350,Capn1,30min,2,10882644.444444444
O35375,Nrp2,30min,2,2430946.666666666
O35379,Abcc1,30min,2,4677532.222222222
O35382,Exoc4,30min,2,4658326.666666666
O35435,Dhodh,30min,2,525982.2222222221
O35465,Fkbp8,30min,2,16376042.777777776
O35516,Notch2,30min,2,3216203.1999999997
O35593,Psmd14,30min,2,25847876.74074074
O35598,Adam10,30min,2,12153120.11111111
O35604,Npc1,30min,2,60320602.22222222
O35609,Scamp3,30min,2,39106868.44444444
O35638,Stag2,30min,2,1903996.6666666663
O35678,Mgll,30min,2,4170519.555555555
O35691,Pnn,30min,2,5321484.444444444
O35704,Sptlc1,30min,2,25515285.777777776
O35711,Ppfibp2,30min,2,821433.3333333331
O35730,Ring1,30min,2,59615.33333333333
O35857,Timm44,30min,2,3588486.6666666665
O35864,Cops5,30min,2,643801.111111111
O35904,Pik3cd,30min,2,1380822.222222222
O35972,Mrpl23,30min,2,4740197.777777777
O54692,Zw10,30min,2,9410118.888888888
O54734,Ddost,30min,2,164761761.66666663
O54774,Ap3d1,30min,2,2734531.111111111
O54825,Bysl,30min,2,69163.66666666666
O54833,Csnk2a2,30min,2,2614481.111111111
O54901,Cd200,30min,2,3079612.222222222
O54916,Reps1,30min,2,528091.111111111
O54918,Bcl2l11,30min,2,2118478.888888889
O54941,Smarce1,30min,2,9645551.111111112
O54984,Get3,30min,2,862068.8888888888
O55013,Trappc3,30min,2,22103459.33333333
O55022,Pgrmc1,30min,2,52068100.33333333
O55029,Copb2,30min,2,24861468.444444444
O55102,Bloc1s1,30min,2,4534622.222222222
O55106,Strn,30min,2,8889960.222222222
O55125,Nipsnap1,30min,2,4877892.222222222
O55126,Nipsnap2,30min,2,31293484.44444444
O55128,Sap18,30min,2,6832132.666666665
O55142,Rpl35a,30min,2,31657084.888888884
O55143,Atp2a2,30min,2,134145673.33333333
O55222,Ilk,30min,2,395722.22222222213
O70133,Dhx9,30min,2,7659139.333333332
O70152,Dpm1,30min,2,24391420.444444444
O70172,Pip4k2a,30min,2,1694545.5555555555
O70194,Eif3d,30min,2,5860918.888888888
O70251,Eef1b,30min,2,13245791.111111108
O70252,Hmox2,30min,2,32454346.666666664
O70309,Itgb5,30min,2,10631478.888888888
O70311,Nmt2,30min,2,92841.44444444444
O70318,Epb41l2,30min,2,906736.6666666666
O70378,Emc8,30min,2,13621885.666666666
O70404,Vamp8,30min,2,104221353.70370364
O70435,Psma3,30min,2,395631.11111111107
O70439,Stx7,30min,2,38376035.55555555
O70475,Ugdh,30min,2,210305.55555555553
O70480,Vamp4,30min,2,12300922.444444442
O70496,Clcn7,30min,2,45150211.11111111
O70503,Hsd17b12,30min,2,186346369.99999994
O70566,Diaph2,30min,2,421510.0
O70572,Smpd2,30min,2,4483071.11111111
O70579,Slc25a17,30min,2,786294.4444444444
O70591,Pfdn2,30min,2,2062606.6666666663
O88188,Ly86,30min,2,4823051.11111111
O88307,Sorl1,30min,2,10199406.666666664
O88325,Naglu,30min,2,3167417.333333333
O88342,Wdr1,30min,2,949042.6666666666
O88351,Ikbkb,30min,2,6164391.11111111
O88384,Vti1b,30min,2,32628103.55555555
O88447,Klc1,30min,2,4545618.444444444
O88448,Klc2,30min,2,4515792.222222222
O88455,Dhcr7,30min,2,40842976.66666666
O88456,Capns1,30min,2,3677489.999999999
O88487,Dync1i2,30min,2,61880014.81481476
O88522,Ikbkg,30min,2,3509192.8888888885
O88531,Ppt1,30min,2,6308804.444444444
O88544,Cops4,30min,2,2000347.7777777775
O88554,Parp2,30min,2,78143.77777777777
O88587,Comt,30min,2,23067646.111111104
O88597,Becn1,30min,2,842592.2222222221
O88630,Gosr1,30min,2,555494.3333333333
O88665,Brd7,30min,2,41609.44444444444
O88685,Psmc3,30min,2,24634298.33333333
O88712,Ctbp1,30min,2,2182522.222222222
O88736,Hsd17b7,30min,2,2154804.8888888885
O88738,Birc6,30min,2,2379052.222222222
O88746,Tom1,30min,2,645189.7777777778
O88783,F5,30min,2,6578652.444444444
O88796,Rpp30,30min,2,96559.77777777777
O88811,Stam2,30min,2,220629.77777777775
O88839,Adam15,30min,2,1816623.9999999998
O88842,Fgd3,30min,2,242526.66666666666
O88855,Ltb4r,30min,2,6962414.666666665
O88876,Dhrs3,30min,2,16035760.888888886
O88958,Gnpda1,30min,2,1107581.8888888888
O88967,Yme1l1,30min,2,8997814.444444442
O88983,Stx8,30min,2,16920034.666666664
O89001,Cpd,30min,2,9864979.999999998
O89016,Abcd4,30min,2,1216869.333333333
O89050,Mkln1,30min,2,1171479.9999999998
O89051,Itm2b,30min,2,10468768.833333332
O89079,Cope,30min,2,14058019.999999996
O89086,Rbm3,30min,2,78234.66666666666
O89103,Cd93,30min,2,6502094.888888888
O89116,Vti1a,30min,2,3859961.1111111105
P00405,Mtco2,30min,2,26561312.22222222
P01887,B2m,30min,2,344181916.1111111
P01897,H2-L,30min,2,35235948.666666664
P01901,H2-K1,30min,2,75286757.66666666
P01910,H2-Aa,30min,2,5571650.0
P03930,Mtatp8,30min,2,23074185.555555552
P03975,Iap,30min,2,468379.2222222222
P04230,H2-Eb1,30min,2,57110351.111111104
P04441,Cd74,30min,2,53738119.44444444
P05063,Aldoc,30min,2,914586.6666666666
P05064,Aldoa,30min,2,3884876.2222222215
P05555,Itgam,30min,2,179244196.88888887
P06339,H2-T23,30min,2,5171241.11111111
P06800,Ptprc,30min,2,131214649.99999999
P07901,Hsp90aa1,30min,2,93506651.77777776
P08003,Pdia4,30min,2,1231220.0
P08103,Hck,30min,2,1529600.5555555555
P08113,Hsp90b1,30min,2,26937655.555555556
P08226,Apoe,30min,2,10710713.333333332
P08249,Mdh2,30min,2,722669.7777777776
P08508,Fcgr3,30min,2,4726478.888888888
P08556,Nras,30min,2,10770684.888888888
P08752,Gnai2,30min,2,55959388.88888888
P08775,Polr2a,30min,2,3695844.444444444
P08905,Lyz2,30min,2,1086051.5555555555
P09055,Itgb1,30min,2,45660128.666666664
P09405,Ncl,30min,2,1731728.8888888888
P09411,Pgk1,30min,2,677033.3333333333
P09581,Csf1r,30min,2,40576312.33333333
P09803,Cdh1,30min,2,2747038.8888888885
P09925,Surf1,30min,2,6777596.666666665
P0C0A3,Chmp6,30min,2,5446568.888888888
P0C6B7,Igsf6,30min,2,2457475.7777777775
P10126,Eef1a1,30min,2,229721901.9259261
P10649,Gstm1,30min,2,317441.77777777775
P10810,Cd14,30min,2,4140017.333333332
P10833,Rras,30min,2,17028776.666666664
P10852,Slc3a2,30min,2,55066115.33333332
P10853,H2bc7,30min,2,47664080.03703702
P11152,Lpl,30min,2,8074137.777777777
P11352,Gpx1,30min,2,6686056.444444444
P11438,Lamp1,30min,2,168450547.88888887
P11499,Hsp90ab1,30min,2,176624466.66666666
P11627,L1cam,30min,2,1895015.111111111
P11680,Cfp,30min,2,10223175.555555556
P11688,Itga5,30min,2,12962339.777777774
P11835,Itgb2,30min,2,299937062.2222222
P11881,Itpr1,30min,2,4712415.555555555
P11928,Oas1a,30min,2,12846646.222222222
P11983,Tcp1,30min,2,16414648.333333332
P12023,App,30min,2,2895876.6666666665
P12367,Prkar2a,30min,2,6346441.666666666
P12382,Pfkl,30min,2,13890878.888888888
P12787,Cox5a,30min,2,13761053.33333333
P12970,Rpl7a,30min,2,334418001.6666666
P13020,Gsn,30min,2,716288544.4444444
P13439,Umps,30min,2,254983.3333333333
P13597,Icam1,30min,2,43088048.22222222
P13808,Slc4a2,30min,2,2550904.444444444
P13864,Dnmt1,30min,2,724872.2222222222
P14069,S100a6,30min,2,14234535.555555554
P14106,C1qb,30min,2,9851346.888888888
P14115,Rpl27a,30min,2,148790949.66666666
P14131,Rps16,30min,2,81236535.55555554
P14148,Rpl7,30min,2,125327811.1111111
P14211,Calr,30min,2,20147464.444444444
P14234,Fgr,30min,2,5024927.222222222
P14576,Srp54,30min,2,20293408.33333333
P14685,Psmd3,30min,2,24666312.22222222
P14733,Lmnb1,30min,2,1513140.0
P14869,Rplp0,30min,2,125898658.14814821
P14901,Hmox1,30min,2,39840179.8148148
P15208,Insr,30min,2,3323016.2222222215
P15307,Rel,30min,2,1021175.5555555555
P15379,Cd44,30min,2,75721698.33333331
P15535,B4galt1,30min,2,25683544.444444444
P15702,Spn,30min,2,6578889.999999999
P15864,H1-2,30min,2,137991934.99999997
P16045,Lgals1,30min,2,365920.0
P16056,Met,30min,2,885673.8888888888
P16254,Srp14,30min,2,978080.0
P16332,Mmut,30min,2,126067.77777777777
P16546,Sptan1,30min,2,50210199.99999999
P16675,Ctsa,30min,2,352235.11111111107
P16858,Gapdh,30min,2,191866237.5555556
P17047,Lamp2,30min,2,251579859.99999997
P17182,Eno1,30min,2,1915629.3333333333
P17426,Ap2a1,30min,2,3113723.333333333
P17427,Ap2a2,30min,2,16076809.33333333
P17439,Gba1,30min,2,90544610.11111109
P17809,Slc2a1,30min,2,8129227.999999998
P18052,Ptpra,30min,2,1546599.9999999998
P18242,Ctsd,30min,2,13831760.0
P18572,Bsg,30min,2,13188145.999999998
P19096,Fasn,30min,2,3030946.666666666
P19253,Rpl13a,30min,2,40764017.11111111
P19426,Nelfe,30min,2,665645.5555555555
P19783,Cox4i1,30min,2,9013028.11111111
P19973,Lsp1,30min,2,36070682.777777776
P20029,Hspa5,30min,2,384452922.962963
P20152,Vim,30min,2,179585888.88888887
P20934,Evi2a,30min,2,2693784.444444444
P21107,Tpm3,30min,2,8587803.333333332
P21126,Ubl4a,30min,2,20649908.888888888
P21279,Gnaq,30min,2,1601321.7777777775
P21956,Mfge8,30min,2,40695347.111111104
P21958,Tap1,30min,2,15006638.777777776
P21981,Tgm2,30min,2,2008615.5555555555
P21995,Emb,30min,2,16329611.11111111
P22315,Fech,30min,2,500097.4444444444
